Block,Column,Row,Name,ID,X,F635 Median - B635,F635 Mean - B635,Y,Index,Dia.,F635 Median,F635 Mean,F635 SD,B635 Median,B635 Mean,B635,B635 SD,F635 CV,B635 CV,% > B635+1SD,% > B635+2SD,F635 % Sat.,Ratio of Medians (635/#2),Ratio of Means (635/#2),Median of Ratios (635/#2),Mean of Ratios (635/#2),F635 Total Intensity,SNR 635,Ratios SD (635/#2),Rgn Ratio (635/#2),Rgn R2 (635/#2),F Pixels,B Pixels,Circularity,Flags,Normalize,Autoflag,Sum of Medians (635/#2),Sum of Means (635/#2),Log Ratio (635/#2)
3,18,6,,PF08_0141e2s1,9000,5893,5141,11970,720,210,6559,5807,2541,666,683,666,89,43,13,100,100,0,100000,100000,0,0,1834899,57.573,0,0,0,316,1770,100,0,0,0,5893,5141,16.61
3,1,7,,PFI1735ce2s1,3910,28250,29894,12280,721,260,28800,30444,20406,550,614,550,177,67,28,100,100,0,100000,100000,0,0,16439872,168.531,0,0,0,540,2458,100,0,0,0,28250,29894,16.61
3,2,7,,PF11_0506-s6,4200,4327,3982,12280,722,210,4935,4590,1356,608,646,608,149,29,23,100,100,0,100000,100000,0,0,1450334,26.47,0,0,0,316,1486,100,0,0,0,4327,3982,16.61
3,3,7,,PF14_0326e2s5,4510,2189,1952,12280,723,210,2764,2527,724,575,593,575,93,28,15,100,100,0,100000,100000,0,0,798555,20.796,0,0,0,316,1566,100,0,0,0,2189,1952,16.61
3,4,7,,PF14_0031e4s2,4800,3070,2486,12290,724,220,3675,3091,1287,605,619,605,91,41,14,100,100,0,100000,100000,0,0,1211542,27.165,0,0,0,392,1559,100,0,0,0,3070,2486,16.61
3,5,7,,PF10_0224(PF14_0201-e2),5100,11864,10948,12280,725,230,12487,11571,6839,623,644,623,100,59,15,100,100,0,100000,100000,0,0,4535656,109.27,0,0,0,392,1619,100,0,0,0,11864,10948,16.61
3,6,7,,PFI1425w-e2,5400,2430,2111,12290,726,210,3048,2729,886,618,639,618,95,32,14,100,100,0,100000,100000,0,0,862452,22,0,0,0,316,1573,100,0,0,0,2430,2111,16.61
3,7,7,,PFE1355ce2s1,5700,4124,3634,12280,727,210,4758,4268,1289,634,663,634,115,30,17,100,100,0,100000,100000,0,0,1348778,31.348,0,0,0,316,1580,100,0,0,0,4124,3634,16.61
3,8,7,,PF14_0495-s1,6010,5097,4353,12280,728,200,5739,4995,2082,642,665,642,105,41,15,100,100,0,100000,100000,0,0,1578363,41.238,0,0,0,316,1422,100,0,0,0,5097,4353,16.61
3,9,7,,PF14_0102e1s1,6300,18626,15015,12270,729,210,19281,15670,7889,655,690,655,145,50,21,100,100,0,100000,100000,0,0,4951569,103.31,0,0,0,316,1552,100,0,0,0,18626,15015,16.61
3,10,7,,PF10_0211e1s2,6600,4332,3954,12280,730,210,5013,4635,1542,681,712,681,134,33,18,100,100,0,100000,100000,0,0,1464794,29.276,0,0,0,316,1523,100,0,0,0,4332,3954,16.61
3,11,7,,PFB0340ce2s1,6900,39334,35591,12280,731,240,40064,36321,24560,730,768,730,150,67,19,100,100,14,100000,100000,0,0,16707796,237.02,0,0,0,460,1748,100,0,0,0,39334,35591,16.61
3,12,7,,MAL13P1.174.1o1,7210,9188,7934,12280,732,220,9902,8648,4753,714,745,714,131,54,17,100,100,0,100000,100000,0,0,3390002,60.328,0,0,0,392,1482,100,0,0,0,9188,7934,16.61
3,13,7,,PF10_0352.1o1,7500,16009,13063,12280,733,230,16716,13770,8412,707,725,707,97,61,13,100,100,0,100000,100000,0,0,5398018,134.485,0,0,0,392,1475,100,0,0,0,16009,13063,16.61
3,14,7,,PFI0305c.1o1,7810,2725,2361,12280,734,220,3424,3060,1149,699,721,699,100,37,13,100,100,0,100000,100000,0,0,1199467,23.39,0,0,0,392,1527,100,0,0,0,2725,2361,16.61
3,15,7,,PF11_0037e2s1,8100,3562,3205,12280,735,200,4273,3916,1268,711,767,711,229,32,29,100,100,0,100000,100000,0,0,1237381,13.751,0,0,0,316,1322,100,0,0,0,3562,3205,16.61
3,16,7,,PF11_0506-s1,8400,11601,10248,12280,736,270,12357,11004,3414,756,816,756,228,31,27,100,100,0,100000,100000,0,0,5942167,44.684,0,0,0,540,1831,100,0,0,0,11601,10248,16.61
3,17,7,,PF10_0224e1s4,8710,9112,7748,12280,737,220,9827,8463,4282,715,751,715,141,50,18,100,100,0,100000,100000,0,0,3317439,54.695,0,0,0,392,1456,100,0,0,0,9112,7748,16.61
3,18,7,,PF11_0226-s3,9010,2325,2067,12280,738,220,2986,2728,1128,661,676,661,85,41,12,100,100,0,100000,100000,0,0,1069350,24.141,0,0,0,392,1883,100,0,0,0,2325,2067,16.61
3,1,8,,PF10_0075e1s2,3900,5453,4662,12580,739,220,5991,5200,1967,538,582,538,137,37,23,100,100,0,100000,100000,0,0,2038543,33.708,0,0,0,392,1819,100,0,0,0,5453,4662,16.61
3,2,8,,PF10_0161a(PFL0275we1s2),4200,2349,2145,12580,740,210,2936,2732,669,587,622,587,133,24,21,100,100,0,100000,100000,0,0,863386,15.865,0,0,0,316,1518,100,0,0,0,2349,2145,16.61
3,3,8,,MAL13P1.114e3s1,4500,2846,2409,12580,741,200,3409,2972,1044,563,578,563,82,35,14,100,100,0,100000,100000,0,0,939068,29.195,0,0,0,316,1481,100,0,0,0,2846,2409,16.61
3,4,8,,PFL1880we1s1,4800,2117,1764,12590,742,220,2708,2355,862,591,607,591,87,36,14,100,100,0,100000,100000,0,0,923353,20.092,0,0,0,392,1484,100,0,0,0,2117,1764,16.61
3,5,8,,PFD0380c(PFL1385ce1s1),5110,3464,3187,12590,743,250,4086,3809,1730,622,639,622,94,45,14,100,100,0,100000,100000,0,0,1751993,33.723,0,0,0,460,1740,100,0,0,0,3464,3187,16.61
3,6,8,,MAL8P1.23-s1,5410,2070,1842,12580,744,190,2679,2451,594,609,621,609,79,24,12,100,100,0,100000,100000,0,0,627506,23.165,0,0,0,256,1343,100,0,0,0,2070,1842,16.61
3,7,8,,PF14_0461-s1,5700,2375,2158,12580,745,210,3004,2787,756,629,663,629,122,27,18,100,100,0,100000,100000,0,0,880663,17.41,0,0,0,316,1611,100,0,0,0,2375,2158,16.61
3,8,8,,PFA0535ce1s2,6010,2536,2171,12580,746,220,3168,2803,1140,632,658,632,114,40,17,100,99,0,100000,100000,0,0,1098793,18.816,0,0,0,392,1656,100,0,0,0,2536,2171,16.61
3,9,8,,PFD1037w,6310,6681,5478,12580,747,230,7314,6111,2898,633,656,633,107,47,16,100,100,0,100000,100000,0,0,2395653,50.981,0,0,0,392,1629,100,0,0,0,6681,5478,16.61
3,10,8,,PF07_0020-e1s2,6610,2649,2325,12580,748,220,3318,2994,1067,669,699,669,126,35,18,100,100,0,100000,100000,0,0,1173668,18.214,0,0,0,392,1587,100,0,0,0,2649,2325,16.61
3,11,8,,PF14_0699e2s1,6900,2121,2054,12580,749,190,2816,2749,457,695,726,695,133,16,18,100,100,0,100000,100000,0,0,703870,15.211,0,0,0,256,1312,100,0,0,0,2121,2054,16.61
3,12,8,,PF07_0048e2s1,7200,2884,2624,12580,750,210,3593,3333,1016,709,736,709,123,30,16,100,100,0,100000,100000,0,0,1053270,21.114,0,0,0,316,1506,100,0,0,0,2884,2624,16.61
3,13,8,,PFI1475w-s2,7500,30941,28957,12580,751,240,31649,29665,22102,708,735,708,110,74,14,100,100,0,100000,100000,0,0,13645709,263,0,0,0,460,1743,100,0,0,0,30941,28957,16.61
3,14,8,,PF14_0649-e2s1,7800,5104,4539,12580,752,210,5807,5242,1706,703,734,703,121,32,16,100,100,0,100000,100000,0,0,1656393,37.256,0,0,0,316,1489,100,0,0,0,5104,4539,16.61
3,15,8,,PF10_0166.1o1,8110,4308,3668,12580,753,220,5029,4389,1834,721,766,721,193,41,25,100,100,0,100000,100000,0,0,1720487,18.772,0,0,0,392,1559,100,0,0,0,4308,3668,16.61
3,16,8,,PFL0745c.1o1,8400,3112,2840,12580,754,200,3844,3572,1059,732,771,732,151,29,19,100,100,0,100000,100000,0,0,1128799,18.55,0,0,0,316,1383,100,0,0,0,3112,2840,16.61
3,17,8,,PF10_0024.2o2,8710,2147,1924,12580,755,210,2869,2646,661,722,755,722,130,24,17,100,100,0,100000,100000,0,0,836039,14.546,0,0,0,316,1519,100,0,0,0,2147,1924,16.61
3,18,8,,PFL1610c_1o4,9010,2459,2351,12580,756,240,3122,3014,1437,663,688,663,104,47,15,100,100,0,100000,100000,0,0,1386423,22.365,0,0,0,460,2195,100,0,0,0,2459,2351,16.61
3,1,9,,MAL13P1.176e1s1,3900,8496,7113,12880,757,220,9037,7654,4068,541,570,541,107,53,18,100,100,0,100000,100000,0,0,3000397,66.206,0,0,0,392,1943,100,0,0,0,8496,7113,16.61
3,2,9,,PFI0460w,4200,3902,3481,12880,758,210,4482,4061,1434,580,601,580,100,35,16,100,100,0,100000,100000,0,0,1283169,34.6,0,0,0,316,1528,100,0,0,0,3902,3481,16.61
3,3,9,,MAL7P1.224.2o2,4500,1889,1623,12880,759,200,2454,2188,646,565,576,565,76,29,13,100,100,0,100000,100000,0,0,691259,21.211,0,0,0,316,1472,100,0,0,0,1889,1623,16.61
3,4,9,,PFL2120we1s2,4800,1851,1578,12880,760,220,2448,2175,729,597,611,597,90,33,14,100,99,0,100000,100000,0,0,852675,17.378,0,0,0,392,1582,100,0,0,0,1851,1578,16.61
3,5,9,,PFI0105c_2o3,5110,2182,1986,12890,761,210,2804,2608,691,622,638,622,95,26,14,100,100,0,100000,100000,0,0,824029,20.737,0,0,0,316,1516,100,0,0,0,2182,1986,16.61
3,6,9,,PF10_0092-e3,5410,1712,1565,12890,762,210,2349,2202,564,637,658,637,101,25,15,100,100,0,100000,100000,0,0,695858,15.287,0,0,0,316,1596,100,0,0,0,1712,1565,16.61
3,7,9,,PF10_0161e1s1,5700,1902,1741,12880,763,200,2545,2384,579,643,667,643,105,24,15,100,100,0,100000,100000,0,0,753427,16.352,0,0,0,316,1525,100,0,0,0,1902,1741,16.61
3,8,9,,PFC0910w.1o1,6000,2213,2018,12880,764,210,2836,2641,709,623,645,623,100,26,15,100,100,0,100000,100000,0,0,834524,19.96,0,0,0,316,1566,100,0,0,0,2213,2018,16.61
3,9,9,,PF07_0004e2s1,6310,2302,2039,12880,765,200,2914,2651,792,612,631,612,91,29,14,100,100,0,100000,100000,0,0,837743,22.198,0,0,0,316,1487,100,0,0,0,2302,2039,16.61
3,10,9,,PF10_0041e1s2,6600,3407,3040,12880,766,210,4058,3691,1113,651,680,651,121,30,17,100,100,0,100000,100000,0,0,1166510,24.884,0,0,0,316,1562,100,0,0,0,3407,3040,16.61
3,11,9,,PFD0995ce2s1,6900,4188,3731,12880,767,200,4866,4409,1552,678,711,678,134,35,18,100,100,0,100000,100000,0,0,1393228,27.597,0,0,0,316,1548,100,0,0,0,4188,3731,16.61
3,12,9,,PFD1120c.1o1,7200,3935,3404,12880,768,210,4627,4096,1399,692,713,692,109,34,15,100,100,0,100000,100000,0,0,1294422,31.037,0,0,0,316,1653,100,0,0,0,3935,3404,16.61
3,13,9,,PF08_0034e1s1,7500,3063,2753,12880,769,170,3748,3438,908,685,700,685,87,26,12,100,100,0,100000,100000,0,0,715032,31.471,0,0,0,208,1210,100,0,0,0,3063,2753,16.61
3,14,9,,PF10_0214-e2,7810,3276,2974,12880,770,210,3983,3681,1096,707,744,707,130,29,17,100,100,0,100000,100000,0,0,1163324,22.592,0,0,0,316,1594,100,0,0,0,3276,2974,16.61
3,15,9,,PF14_0444(PF14_0445.1o2),8110,1765,1639,12880,771,210,2482,2356,540,717,741,717,115,22,15,100,100,0,100000,100000,0,0,744479,14.043,0,0,0,316,1495,100,0,0,0,1765,1639,16.61
3,16,9,,PFB1045w,8400,4326,4014,12880,772,210,5088,4776,1423,762,809,762,176,29,21,100,100,0,100000,100000,0,0,1509240,22.54,0,0,0,316,1573,100,0,0,0,4326,4014,16.61
3,17,9,,MAL13P1.250.2o2,8700,2461,2406,12880,773,190,3251,3196,499,790,858,790,249,15,29,100,100,0,100000,100000,0,0,818209,9.39,0,0,0,256,1368,100,0,0,0,2461,2406,16.61
3,18,9,,PFI0580c.2o2,9000,2563,2465,12880,774,200,3248,3150,824,685,749,685,189,26,25,100,100,0,100000,100000,0,0,995431,12.704,0,0,0,316,1658,100,0,0,0,2563,2465,16.61
3,1,10,,PFD0595w.1o1,3910,1556,1389,13200,775,220,2102,1935,515,546,584,546,137,26,23,100,100,0,100000,100000,0,0,758329,9.861,0,0,0,392,1680,100,0,0,0,1556,1389,16.61
3,2,10,,PF08_0024.1o1,4200,2695,2281,13180,776,220,3301,2887,957,606,636,606,127,33,19,100,100,0,100000,100000,0,0,1131849,17.724,0,0,0,392,1442,100,0,0,0,2695,2281,16.61
3,3,10,,PF07_0026.1o1,4500,3489,2950,13190,777,220,4077,3538,1524,588,608,588,97,43,15,100,100,0,100000,100000,0,0,1386718,30.206,0,0,0,392,1609,100,0,0,0,3489,2950,16.61
3,4,10,,PF08_0054,4800,4875,4359,13180,778,210,5493,4977,1594,618,645,618,126,32,19,100,100,0,100000,100000,0,0,1572703,34.381,0,0,0,316,1546,100,0,0,0,4875,4359,16.61
3,5,10,,PF14_0456e2s2,5100,2243,2039,13190,779,210,2901,2697,660,658,701,658,159,24,22,100,100,0,100000,100000,0,0,852385,12.553,0,0,0,316,1515,100,0,0,0,2243,2039,16.61
3,6,10,,PFA0510we1s3,5400,4187,3768,13180,780,210,4855,4436,1271,668,700,668,138,28,19,100,100,0,100000,100000,0,0,1401718,27.072,0,0,0,316,1555,100,0,0,0,4187,3768,16.61
3,7,10,,PFD1180w.2o2,5700,1695,1568,13190,781,200,2339,2212,481,644,669,644,104,21,15,100,100,0,100000,100000,0,0,699124,14.837,0,0,0,316,1450,100,0,0,0,1695,1568,16.61
3,8,10,,MAL13P1.234-e1s1,6000,4162,3455,13180,782,220,4796,4089,1650,634,653,634,101,40,15,100,100,0,100000,100000,0,0,1602994,34.02,0,0,0,392,1649,100,0,0,0,4162,3455,16.61
3,9,10,,PFF0610c.1o1,6300,1996,1843,13180,783,210,2626,2473,578,630,659,630,115,23,17,100,100,0,100000,100000,0,0,781435,15.774,0,0,0,316,1589,100,0,0,0,1996,1843,16.61
3,10,10,,PF14_0179-s3,6600,3103,2776,13190,784,200,3789,3462,926,686,720,686,152,26,21,100,100,0,100000,100000,0,0,1094003,18.039,0,0,0,316,1489,100,0,0,0,3103,2776,16.61
3,11,10,,PFI1475w-s1,6900,21777,19576,13180,785,210,22492,20291,7810,715,759,715,178,38,23,100,100,0,100000,100000,0,0,6411951,109.73,0,0,0,316,1623,100,0,0,0,21777,19576,16.61
3,12,10,,PFD0225w-s5,7210,3652,3284,13180,786,210,4359,3991,1191,707,741,707,148,29,19,100,100,0,100000,100000,0,0,1261065,21.959,0,0,0,316,1576,100,0,0,0,3652,3284,16.61
3,13,10,,PF11_0268_1o4,7500,4872,4104,13180,787,220,5581,4813,1983,709,734,709,110,41,14,100,100,0,100000,100000,0,0,1886865,37.082,0,0,0,392,1642,100,0,0,0,4872,4104,16.61
3,14,10,,PF10_0025.2o2,7800,11911,9735,13180,788,240,12635,10459,6082,724,754,724,125,58,16,100,100,0,100000,100000,0,0,4811127,77.64,0,0,0,460,1691,100,0,0,0,11911,9735,16.61
3,15,10,,PFE1600we2s1,8110,4945,4275,13180,789,220,5681,5011,2223,736,761,736,124,44,16,100,100,0,100000,100000,0,0,1964469,34.274,0,0,0,392,1536,100,0,0,0,4945,4275,16.61
3,16,10,,PFL0075w.1o1,8400,4144,3804,13180,790,200,4921,4581,1217,777,825,777,181,26,21,100,100,0,100000,100000,0,0,1447478,20.751,0,0,0,316,1451,100,0,0,0,4144,3804,16.61
3,17,10,,PF08_0137e2s1,8710,47376,37908,13180,791,240,48265,38797,24551,889,927,889,229,63,24,100,100,18,100000,100000,0,0,17846772,165.371,0,0,0,460,1824,100,0,0,0,47376,37908,16.61
3,18,10,,PF14_0746.2o2,9010,5465,5178,13170,792,210,6162,5875,1922,697,760,697,195,32,25,100,100,0,100000,100000,0,0,1856365,26.231,0,0,0,316,1751,100,0,0,0,5465,5178,16.61
3,1,11,,PFB0300c,3910,35388,34675,13480,793,280,35924,35211,25236,536,582,536,141,71,24,100,100,14,100000,100000,0,0,21971457,245.596,0,0,0,624,2799,100,0,0,0,35388,34675,16.61
3,2,11,,PFF0845c-s4,4200,3607,3282,13480,794,210,4223,3898,1154,616,647,616,139,29,21,100,100,0,100000,100000,0,0,1231848,23.388,0,0,0,316,1292,100,0,0,0,3607,3282,16.61
3,3,11,,PF10_0323e1s1,4500,3338,3014,13480,795,210,3937,3613,1012,599,625,599,116,28,18,100,100,0,100000,100000,0,0,1141723,25.759,0,0,0,316,1551,100,0,0,0,3338,3014,16.61
3,4,11,,PFE0055ce3s1,4800,3134,2956,13490,796,210,3787,3609,977,653,687,653,148,27,21,100,100,0,100000,100000,0,0,1140394,19.743,0,0,0,316,1558,100,0,0,0,3134,2956,16.61
3,5,11,,PF10_0356-e2s2,5100,11224,9818,13480,797,250,11938,10532,3251,714,759,714,171,30,22,100,100,0,100000,100000,0,0,4844826,57.152,0,0,0,460,1800,100,0,0,0,11224,9818,16.61
3,6,11,,PFB0305c.1o2,5410,4400,3789,13480,798,210,5069,4458,1577,669,700,669,151,35,21,100,100,0,100000,100000,0,0,1408706,24.887,0,0,0,316,1448,100,0,0,0,4400,3789,16.61
3,7,11,,PFC0430we1s1,5710,2222,1887,13480,799,220,2846,2511,833,624,640,624,92,33,14,100,100,0,100000,100000,0,0,984356,20.337,0,0,0,392,1653,100,0,0,0,2222,1887,16.61
3,8,11,,MAL7P1.29-e2,6000,2092,1917,13480,800,210,2703,2528,632,611,629,611,91,25,14,100,100,0,100000,100000,0,0,798754,20.868,0,0,0,316,1600,100,0,0,0,2092,1917,16.61
3,9,11,,PF13_0274_1o3,6310,1934,1831,13470,801,190,2554,2451,516,620,647,620,114,21,17,100,100,0,100000,100000,0,0,627547,15.825,0,0,0,256,1446,100,0,0,0,1934,1831,16.61
3,10,11,,PF11_0509-e2s1,6610,7168,6211,13480,802,220,7844,6887,3054,676,712,676,148,44,20,100,100,0,100000,100000,0,0,2699713,41.723,0,0,0,392,1686,100,0,0,0,7168,6211,16.61
3,11,11,,PFC0270w_5o5,6910,3041,2886,13480,803,210,3713,3558,986,672,722,672,171,27,23,100,100,0,100000,100000,0,0,1124353,16.585,0,0,0,316,1559,100,0,0,0,3041,2886,16.61
3,12,11,,PFB0915we2s2,7200,11874,10323,13480,804,210,12573,11022,4813,699,733,699,149,43,20,100,100,0,100000,100000,0,0,3482935,69.054,0,0,0,316,1586,100,0,0,0,11874,10323,16.61
3,13,11,,PFF0995c.1o1,7500,19988,16203,13480,805,200,20708,16923,10252,720,756,720,142,60,18,100,100,0,100000,100000,0,0,5347784,113.852,0,0,0,316,1434,100,0,0,0,19988,16203,16.61
3,14,11,,PFE0060w-e2,7810,2586,2451,13480,806,200,3300,3165,781,714,744,714,123,24,16,100,100,0,100000,100000,0,0,1000096,19.683,0,0,0,316,1413,100,0,0,0,2586,2451,16.61
3,15,11,,PF11_0074_2o6,8100,6653,5442,13480,807,220,7396,6185,2935,743,777,743,148,47,19,100,100,0,100000,100000,0,0,2424359,36.541,0,0,0,392,1619,100,0,0,0,6653,5442,16.61
3,16,11,,PFC0570c_5o6,8410,2073,2032,13480,808,190,2846,2805,409,773,825,773,179,14,21,100,100,0,100000,100000,0,0,718042,11.061,0,0,0,256,1397,100,0,0,0,2073,2032,16.61
3,17,11,,PF10_0138-s2,8700,2175,2110,13480,809,190,2968,2903,415,793,833,793,159,14,19,100,100,0,100000,100000,0,0,743084,13.019,0,0,0,256,1340,100,0,0,0,2175,2110,16.61
3,18,11,,PF14_0344e1s1,9000,7928,6625,13480,810,220,8611,7308,3509,683,737,683,165,48,22,100,100,0,100000,100000,0,0,2864861,39.824,0,0,0,392,1951,100,0,0,0,7928,6625,16.61
3,1,12,,PF10_0347.1o1,3910,3604,3352,13780,811,210,4145,3893,1024,541,579,541,124,26,21,100,100,0,100000,100000,0,0,1230102,26.726,0,0,0,316,1681,100,0,0,0,3604,3352,16.61
3,2,12,,PFE0190c.2o2,4210,4569,3849,13780,812,220,5155,4435,1834,586,617,586,121,41,19,100,100,0,100000,100000,0,0,1738673,31.554,0,0,0,392,1590,100,0,0,0,4569,3849,16.61
3,3,12,,PF11_0014.2o2,4500,3895,3527,13790,813,210,4489,4121,1184,594,620,594,112,28,18,100,100,0,100000,100000,0,0,1302084,31.259,0,0,0,316,1580,100,0,0,0,3895,3527,16.61
3,4,12,,MAL8P1.156,4800,2665,2407,13790,814,210,3311,3053,719,646,676,646,131,23,19,100,100,0,100000,100000,0,0,964732,18.145,0,0,0,316,1593,100,0,0,0,2665,2407,16.61
3,5,12,,PF14_0495-s2,5110,2581,2349,13790,815,210,3254,3022,714,673,706,673,147,23,20,100,100,0,100000,100000,0,0,955057,15.755,0,0,0,316,1519,100,0,0,0,2581,2349,16.61
3,6,12,,PFL1055c.1o1,5410,6998,5868,13780,816,240,7650,6520,3179,652,681,652,139,48,20,100,100,0,100000,100000,0,0,2998986,42.007,0,0,0,460,1729,100,0,0,0,6998,5868,16.61
3,7,12,,PFD0460c(PFB0335ce1s1),5710,1312,1187,13790,817,160,1910,1785,402,598,608,598,75,22,12,100,99,0,100000,100000,0,0,371376,15.693,0,0,0,208,1050,100,0,0,0,1312,1187,16.61
3,8,12,,PF08_0140e2s1,6000,7677,6779,13780,818,190,8271,7373,2755,594,608,594,85,37,13,100,100,0,100000,100000,0,0,1887398,79.588,0,0,0,256,1484,100,0,0,0,7677,6779,16.61
3,9,12,,PFI0240c-e1s1,6300,2610,2356,13780,819,190,3204,2950,843,594,608,594,85,28,13,100,100,0,100000,100000,0,0,755186,27.553,0,0,0,256,1504,100,0,0,0,2610,2356,16.61
3,10,12,,MAL8P1.23-s8,6600,2511,2327,13780,820,210,3132,2948,759,621,647,621,106,25,16,100,100,0,100000,100000,0,0,931676,21.708,0,0,0,316,1633,100,0,0,0,2511,2327,16.61
3,11,12,,MAL13P1.178-e2,6910,1991,1724,13780,821,200,2615,2348,734,624,643,624,94,31,14,100,100,0,100000,100000,0,0,742114,18.138,0,0,0,316,1601,100,0,0,0,1991,1724,16.61
3,12,12,,PF13_0275e2s1,7210,2771,2558,13780,822,190,3414,3201,835,643,668,643,112,26,16,100,100,0,100000,100000,0,0,819376,22.616,0,0,0,256,1342,100,0,0,0,2771,2558,16.61
3,13,12,,PF07_0053(PFB0915we2s1),7500,64814,45515,13780,823,240,65535,46236,25162,721,769,721,195,54,25,100,100,58,100000,100000,0,0,21268466,233.164,0,0,0,460,1746,100,0,0,0,64814,45515,16.61
3,14,12,,PFD0345c.1o1,7800,4859,4154,13780,824,200,5571,4866,1951,712,754,712,188,40,24,100,100,0,100000,100000,0,0,1537559,21.872,0,0,0,316,1386,100,0,0,0,4859,4154,16.61
3,15,12,,PF07_0006.2o2,8100,13172,10794,13780,825,200,13867,11489,5457,695,730,695,142,47,19,100,100,0,100000,100000,0,0,3630479,75.768,0,0,0,316,1518,100,0,0,0,13172,10794,16.61
3,16,12,,PF08_0108e1s1,8420,4753,4228,13780,826,230,5544,5019,1875,791,832,791,183,37,21,100,100,0,100000,100000,0,0,1967393,22.88,0,0,0,392,1724,100,0,0,0,4753,4228,16.61
3,17,12,,PF11_0419.1o1,8710,3317,3082,13780,827,200,4091,3856,971,774,813,774,154,25,18,100,100,0,100000,100000,0,0,1218511,19.76,0,0,0,316,1385,100,0,0,0,3317,3082,16.61
3,18,12,,PFI0240c-e1s2,9010,5271,4853,13780,828,220,5930,5512,2814,659,691,659,129,51,18,100,100,0,100000,100000,0,0,2160519,37.372,0,0,0,392,1946,100,0,0,0,5271,4853,16.61
3,1,13,,PFE0655we2s3,3910,2112,1929,14090,829,210,2639,2456,663,527,556,527,107,26,19,100,100,0,100000,100000,0,0,775965,17.757,0,0,0,316,1810,100,0,0,0,2112,1929,16.61
3,2,13,,PFB0330c_2o4,4200,1726,1573,14080,830,190,2276,2123,449,550,564,550,81,21,14,100,100,0,100000,100000,0,0,543406,19.247,0,0,0,256,1404,100,0,0,0,1726,1573,16.61
3,3,13,,PFE0120c.1o1,4500,3102,2776,14080,831,190,3667,3341,918,565,583,565,92,27,15,100,100,0,100000,100000,0,0,855263,29.978,0,0,0,256,1429,100,0,0,0,3102,2776,16.61
3,4,13,,PF14_0201(PF10_0138s1),4800,17854,14676,14090,832,220,18491,15313,8492,637,667,637,145,55,21,100,100,0,100000,100000,0,0,6002734,101.007,0,0,0,392,1573,100,0,0,0,17854,14676,16.61
3,5,13,,PF14_0370e2s2,5110,2578,2273,14090,833,200,3222,2917,881,644,675,644,125,30,18,100,99,0,100000,100000,0,0,921683,17.936,0,0,0,316,1323,100,0,0,0,2578,2273,16.61
3,6,13,,PFI0105c(PFC0980c.1o1),5410,2607,2297,14090,834,200,3244,2934,954,637,665,637,120,32,18,100,100,0,100000,100000,0,0,927020,18.908,0,0,0,316,1282,100,0,0,0,2607,2297,16.61
3,7,13,,PFA0110we2s2,5710,8733,9832,14080,835,260,9361,10460,7538,628,655,628,115,72,17,100,100,0,100000,100000,0,0,5648341,85.261,0,0,0,540,1823,100,0,0,0,8733,9832,16.61
3,8,13,,PFI0265ce7s1,6000,6072,5340,14080,836,210,6680,5948,2095,608,631,608,103,35,16,100,100,0,100000,100000,0,0,1879478,51.621,0,0,0,316,1520,100,0,0,0,6072,5340,16.61
